subscription_id,user_id,plan,monthly_price,trial_start_date,paid_start_date,end_date,status
24016,35726,Pro,24,6/13/24,,6/27/24,trial_expired
24017,35728,Standard,12,5/11/24,,5/25/24,trial_expired
24018,35729,Standard,12,10/23/24,,11/6/24,trial_expired
24019,35731,Pro,24,1/16/24,,1/30/24,trial_expired
24020,35732,Standard,12,11/15/24,11/29/24,12/22/24,churned
24021,35734,Standard,12,2/12/24,2/26/24,,active
24022,35735,Standard,12,9/23/24,,10/7/24,trial_expired
24023,35736,Standard,12,10/12/24,10/26/24,,active
24024,35737,Standard,12,1/31/24,2/14/24,,active
24025,35738,Standard,12,5/23/24,,6/6/24,trial_expired
24026,35739,Standard,12,11/27/24,12/11/24,12/26/24,churned
24027,35740,Pro,24,9/13/24,,9/27/24,trial_expired
24028,35742,Standard,12,7/17/24,7/31/24,,active
24029,35743,Standard,12,8/23/24,9/6/24,,active
24030,35744,Standard,12,9/9/24,,9/23/24,trial_expired
24031,35745,Standard,12,1/31/24,,2/14/24,trial_expired
24032,35746,Standard,12,5/17/24,5/31/24,,active
24033,35747,Standard,12,7/25/24,,8/8/24,trial_expired
24034,35751,Standard,12,8/16/24,,8/30/24,trial_expired
24035,35752,Standard,12,5/30/24,,6/13/24,trial_expired
24036,35754,Standard,12,12/5/24,,12/19/24,trial_expired
24037,35755,Standard,12,11/12/24,11/26/24,,active
24038,35756,Pro,24,11/22/24,,12/6/24,trial_expired
24039,35757,Standard,12,12/3/24,,12/17/24,trial_expired
24040,35758,Pro,24,3/25/24,,4/8/24,trial_expired
24041,35760,Standard,12,7/30/24,,8/13/24,trial_expired
24042,35761,Standard,12,7/13/24,,7/27/24,trial_expired
24043,35762,Pro,24,11/14/24,,11/28/24,trial_expired
24044,35763,Standard,12,5/14/24,5/28/24,,active
24045,35764,Standard,12,3/8/24,3/22/24,,active
24046,35765,Standard,12,4/24/24,,5/8/24,trial_expired
24047,35766,Standard,12,3/3/24,,3/17/24,trial_expired
24048,35767,Standard,12,6/11/24,6/25/24,,active
24049,35768,Standard,12,2/20/24,3/5/24,,active
24050,35769,Standard,12,2/8/24,,2/22/24,trial_expired
24051,35774,Standard,12,12/22/24,,1/5/25,trial_expired
24052,35775,Pro,24,2/22/24,3/7/24,,active
24053,35777,Pro,24,11/25/24,,12/9/24,trial_expired
24054,35778,Standard,12,11/24/24,,12/8/24,trial_expired
24055,35779,Pro,24,7/22/24,8/5/24,,active
24056,35780,Standard,12,4/26/24,,5/10/24,trial_expired
24057,35782,Standard,12,8/27/24,,9/10/24,trial_expired
24058,35783,Standard,12,10/25/24,,11/8/24,trial_expired
24059,35785,Pro,24,12/3/24,,12/17/24,trial_expired
24060,35788,Standard,12,12/13/24,,12/27/24,trial_expired
24061,35790,Pro,24,3/22/24,,4/5/24,trial_expired
24062,35792,Standard,12,9/8/24,9/22/24,,active
24063,35793,Standard,12,7/14/24,7/28/24,8/12/24,churned
24064,35794,Pro,24,4/19/24,,5/3/24,trial_expired
24065,35795,Standard,12,8/30/24,,9/13/24,trial_expired
24066,35797,Standard,12,10/14/24,10/28/24,,active
24067,35798,Standard,12,12/3/24,12/17/24,1/11/25,churned
24068,35801,Standard,12,3/26/24,,4/9/24,trial_expired
24069,35803,Standard,12,12/10/24,,12/24/24,trial_expired
24070,35804,Standard,12,2/7/24,2/21/24,3/8/24,churned
24071,35806,Standard,12,12/17/24,12/31/24,1/26/25,churned
24072,35807,Standard,12,3/9/24,3/23/24,,active
24073,35808,Pro,24,5/21/24,,6/4/24,trial_expired
24074,35810,Pro,24,1/4/24,,1/18/24,trial_expired
24075,35812,Standard,12,11/7/24,11/21/24,12/9/24,churned
24076,35815,Standard,12,9/18/24,10/2/24,,active
24077,35816,Standard,12,5/12/24,,5/26/24,trial_expired
24078,35818,Standard,12,12/28/24,,1/11/25,trial_expired
24079,35819,Standard,12,10/19/24,,11/2/24,trial_expired
24080,35821,Standard,12,7/25/24,8/8/24,8/29/24,churned
24081,35822,Standard,12,11/11/24,11/25/24,,active
24082,35823,Pro,24,8/23/24,,9/6/24,trial_expired
24083,35824,Standard,12,5/18/24,6/1/24,,active
24084,35825,Standard,12,6/16/24,6/30/24,,active
24085,35827,Standard,12,12/18/24,,1/1/25,trial_expired
24086,35828,Pro,24,9/10/24,,9/24/24,trial_expired
24087,35829,Standard,12,6/9/24,,6/23/24,trial_expired
24088,35830,Pro,24,5/26/24,,6/9/24,trial_expired
24089,35831,Pro,24,12/2/24,,12/16/24,trial_expired
24090,35832,Pro,24,5/28/24,6/11/24,7/6/24,churned
24091,35833,Pro,24,10/15/24,,10/29/24,trial_expired
24092,35834,Standard,12,11/8/24,,11/22/24,trial_expired
24093,35835,Standard,12,12/2/24,,12/16/24,trial_expired
24094,35837,Standard,12,10/17/24,10/31/24,,active
24095,35838,Standard,12,5/15/24,,5/29/24,trial_expired
24096,35839,Standard,12,12/13/24,,12/27/24,trial_expired
24097,35840,Pro,24,1/5/24,,1/19/24,trial_expired
24098,35841,Standard,12,8/12/24,,8/26/24,trial_expired
24099,35842,Standard,12,7/20/24,,8/3/24,trial_expired
24100,35843,Standard,12,11/23/24,12/7/24,,active
24101,35844,Pro,24,4/1/24,4/15/24,,active
24102,35846,Standard,12,11/14/24,,11/28/24,trial_expired
24103,35847,Standard,12,5/24/24,,6/7/24,trial_expired
24104,35848,Standard,12,5/12/24,5/26/24,,active
24105,35849,Pro,24,2/16/24,3/1/24,,active
24106,35852,Standard,12,9/23/24,,10/7/24,trial_expired
24107,35853,Standard,12,11/28/24,,12/12/24,trial_expired
24108,35854,Standard,12,11/12/24,,11/26/24,trial_expired
24109,35855,Pro,24,6/28/24,7/12/24,,active
24110,35856,Standard,12,3/9/24,3/23/24,4/17/24,churned
24111,35859,Standard,12,1/22/24,,2/5/24,trial_expired
24112,35860,Standard,12,11/29/24,12/13/24,,active
24113,35861,Standard,12,5/16/24,,5/30/24,trial_expired
24114,35863,Standard,12,7/22/24,,8/5/24,trial_expired
24115,35867,Standard,12,7/16/24,7/30/24,,active
24116,35868,Standard,12,12/29/24,,1/12/25,trial_expired
24117,35869,Standard,12,6/25/24,,7/9/24,trial_expired
24118,35872,Standard,12,9/13/24,9/27/24,10/26/24,churned
24119,35873,Standard,12,3/11/24,3/25/24,,active
24120,35875,Pro,24,9/6/24,,9/20/24,trial_expired
24121,35876,Standard,12,7/5/24,,7/19/24,trial_expired
24122,35877,Standard,12,1/4/24,,1/18/24,trial_expired
24123,35878,Standard,12,6/28/24,,7/12/24,trial_expired
24124,35879,Standard,12,12/13/24,12/27/24,,active
24125,35881,Standard,12,8/8/24,8/22/24,,active
24126,35882,Standard,12,3/24/24,,4/7/24,trial_expired
24127,35883,Standard,12,5/17/24,5/31/24,,active
24128,35884,Pro,24,12/29/24,1/12/25,2/8/25,churned
24129,35886,Standard,12,4/25/24,,5/9/24,trial_expired
24130,35887,Pro,24,10/7/24,10/21/24,,active
24131,35888,Standard,12,2/10/24,,2/24/24,trial_expired
24132,35889,Standard,12,5/31/24,,6/14/24,trial_expired
24133,35890,Standard,12,4/6/24,,4/20/24,trial_expired
24134,35891,Pro,24,11/29/24,,12/13/24,trial_expired
24135,35893,Pro,24,7/16/24,,7/30/24,trial_expired
24136,35894,Standard,12,6/12/24,,6/26/24,trial_expired
24137,35895,Standard,12,11/17/24,12/1/24,12/18/24,churned
24138,35896,Pro,24,3/23/24,,4/6/24,trial_expired
24139,35897,Pro,24,2/2/24,,2/16/24,trial_expired
24140,35898,Standard,12,11/15/24,,11/29/24,trial_expired
24141,35899,Pro,24,11/15/24,,11/29/24,trial_expired
24142,35902,Standard,12,10/1/24,,10/15/24,trial_expired
24143,35903,Standard,12,3/3/24,3/17/24,,active
24144,35904,Standard,12,8/30/24,,9/13/24,trial_expired
24145,35905,Standard,12,9/24/24,10/8/24,10/30/24,churned
24146,35906,Pro,24,8/30/24,,9/13/24,trial_expired
24147,35908,Pro,24,11/3/24,,11/17/24,trial_expired
24148,35909,Standard,12,12/9/24,,12/23/24,trial_expired
24149,35910,Standard,12,9/27/24,,10/11/24,trial_expired
24150,35911,Pro,24,6/18/24,,7/2/24,trial_expired
24151,35913,Pro,24,6/28/24,7/12/24,,active
24152,35914,Standard,12,2/19/24,3/4/24,,active
24153,35915,Standard,12,3/19/24,4/2/24,,active
24154,35916,Standard,12,5/23/24,,6/6/24,trial_expired
24155,35917,Pro,24,3/12/24,,3/26/24,trial_expired
24156,35918,Standard,12,10/20/24,,11/3/24,trial_expired
24157,35922,Pro,24,2/21/24,3/6/24,,active
24158,35923,Standard,12,8/12/24,,8/26/24,trial_expired
24159,35925,Standard,12,1/31/24,,2/14/24,trial_expired
24160,35930,Standard,12,12/15/24,,12/29/24,trial_expired
24161,35934,Standard,12,2/27/24,,3/12/24,trial_expired
24162,35936,Pro,24,10/6/24,10/20/24,11/5/24,churned
24163,35937,Standard,12,9/17/24,,10/1/24,trial_expired
24164,35938,Pro,24,9/3/24,9/17/24,,active
24165,35941,Standard,12,9/4/24,,9/18/24,trial_expired
24166,35942,Standard,12,10/20/24,,11/3/24,trial_expired
24167,35944,Pro,24,8/2/24,,8/16/24,trial_expired
24168,35945,Standard,12,12/18/24,,1/1/25,trial_expired
24169,35946,Standard,12,2/18/24,,3/3/24,trial_expired
24170,35947,Standard,12,1/2/24,,1/16/24,trial_expired
24171,35948,Standard,12,5/14/24,,5/28/24,trial_expired
24172,35951,Standard,12,4/26/24,,5/10/24,trial_expired
24173,35952,Standard,12,9/20/24,,10/4/24,trial_expired
24174,35953,Standard,12,12/14/24,,12/28/24,trial_expired
24175,35954,Standard,12,10/18/24,,11/1/24,trial_expired
24176,35955,Pro,24,6/19/24,7/3/24,,active
24177,35956,Pro,24,12/28/24,,1/11/25,trial_expired
24178,35958,Standard,12,10/31/24,,11/14/24,trial_expired
24179,35959,Standard,12,3/26/24,,4/9/24,trial_expired
24180,35962,Standard,12,4/8/24,,4/22/24,trial_expired
24181,35965,Standard,12,1/11/24,,1/25/24,trial_expired
24182,35966,Standard,12,6/28/24,7/12/24,7/29/24,churned
24183,35967,Standard,12,9/8/24,,9/22/24,trial_expired
24184,35968,Pro,24,5/5/24,,5/19/24,trial_expired
24185,35969,Pro,24,5/29/24,,6/12/24,trial_expired
24186,35972,Standard,12,11/17/24,,12/1/24,trial_expired
24187,35973,Pro,24,10/10/24,,10/24/24,trial_expired
24188,35977,Standard,12,12/7/24,,12/21/24,trial_expired
24189,35978,Standard,12,4/4/24,,4/18/24,trial_expired
24190,35979,Standard,12,3/30/24,,4/13/24,trial_expired
24191,35981,Pro,24,8/20/24,,9/3/24,trial_expired
24192,35984,Pro,24,8/14/24,,8/28/24,trial_expired
24193,35985,Standard,12,12/7/24,,12/21/24,trial_expired
24194,35988,Pro,24,2/2/24,,2/16/24,trial_expired
24195,35989,Standard,12,5/28/24,,6/11/24,trial_expired
24196,35990,Standard,12,3/17/24,3/31/24,,active
24197,35991,Standard,12,1/16/24,,1/30/24,trial_expired
24198,35992,Standard,12,4/15/24,,4/29/24,trial_expired
24199,35993,Standard,12,7/14/24,,7/28/24,trial_expired
24200,35994,Pro,24,4/14/24,4/28/24,5/23/24,churned
24201,35995,Standard,12,2/18/24,,3/3/24,trial_expired
24202,35996,Pro,24,6/28/24,,7/12/24,trial_expired
24203,35997,Pro,24,3/5/24,,3/19/24,trial_expired
24204,35998,Standard,12,2/8/24,,2/22/24,trial_expired
24205,36000,Standard,12,7/7/24,,7/21/24,trial_expired
24206,36001,Standard,12,10/28/24,,11/11/24,trial_expired
24207,36002,Pro,24,3/13/24,,3/27/24,trial_expired
24208,36003,Pro,24,7/3/24,,7/17/24,trial_expired
24209,36004,Pro,24,2/8/24,2/22/24,,active
24210,36005,Standard,12,6/14/24,,6/28/24,trial_expired
24211,36006,Standard,12,11/6/24,,11/20/24,trial_expired
24212,36007,Standard,12,11/27/24,12/11/24,,active
24213,36010,Standard,12,10/7/24,10/21/24,,active
24214,36011,Standard,12,9/5/24,,9/19/24,trial_expired
24215,36012,Pro,24,7/5/24,,7/19/24,trial_expired
24216,36013,Pro,24,7/9/24,,7/23/24,trial_expired
24217,36015,Standard,12,5/18/24,,6/1/24,trial_expired
24218,36016,Pro,24,7/25/24,,8/8/24,trial_expired
24219,36017,Standard,12,1/26/24,2/9/24,,active
24220,36018,Pro,24,8/11/24,,8/25/24,trial_expired
24221,36021,Standard,12,5/13/24,5/27/24,,active
24222,36022,Standard,12,8/29/24,9/12/24,10/9/24,churned
24223,36023,Pro,24,7/11/24,,7/25/24,trial_expired
24224,36025,Pro,24,6/1/24,6/15/24,7/9/24,churned
24225,36027,Pro,24,6/3/24,,6/17/24,trial_expired
24226,36029,Standard,12,6/7/24,,6/21/24,trial_expired
24227,36032,Pro,24,6/3/24,,6/17/24,trial_expired
24228,36033,Standard,12,2/1/24,,2/15/24,trial_expired
24229,36036,Standard,12,9/4/24,,9/18/24,trial_expired
24230,36037,Standard,12,3/19/24,,4/2/24,trial_expired
24231,36038,Pro,24,12/7/24,,12/21/24,trial_expired
24232,36040,Standard,12,6/17/24,,7/1/24,trial_expired
24233,36042,Pro,24,5/4/24,,5/18/24,trial_expired
24234,36047,Standard,12,7/13/24,,7/27/24,trial_expired
24235,36050,Standard,12,8/30/24,,9/13/24,trial_expired
24236,36051,Standard,12,5/26/24,,6/9/24,trial_expired
24237,36052,Pro,24,5/27/24,,6/10/24,trial_expired
24238,36053,Standard,12,6/28/24,,7/12/24,trial_expired
24239,36055,Standard,12,8/28/24,9/11/24,,active
24240,36057,Pro,24,6/5/24,6/19/24,,active
24241,36058,Pro,24,4/15/24,,4/29/24,trial_expired
24242,36059,Standard,12,9/2/24,,9/16/24,trial_expired
24243,36061,Standard,12,6/20/24,7/4/24,7/31/24,churned
24244,36062,Pro,24,12/24/24,1/7/25,1/26/25,churned
24245,36064,Pro,24,7/24/24,8/7/24,9/4/24,churned
24246,36066,Standard,12,8/16/24,,8/30/24,trial_expired
24247,36067,Standard,12,7/13/24,,7/27/24,trial_expired
24248,36068,Standard,12,1/20/24,,2/3/24,trial_expired
24249,36069,Pro,24,12/28/24,1/11/25,,active
24250,36070,Standard,12,5/14/24,,5/28/24,trial_expired
24251,36072,Standard,12,7/21/24,,8/4/24,trial_expired
24252,36073,Standard,12,11/22/24,,12/6/24,trial_expired
24253,36074,Standard,12,10/27/24,,11/10/24,trial_expired
24254,36075,Standard,12,3/27/24,4/10/24,5/1/24,churned
24255,36077,Pro,24,11/22/24,,12/6/24,trial_expired
24256,36078,Pro,24,9/29/24,10/13/24,,active
24257,36079,Pro,24,3/1/24,,3/15/24,trial_expired
24258,36080,Pro,24,7/30/24,,8/13/24,trial_expired
24259,36083,Pro,24,7/31/24,,8/14/24,trial_expired
24260,36084,Standard,12,9/15/24,,9/29/24,trial_expired
24261,36086,Standard,12,2/17/24,,3/2/24,trial_expired
24262,36087,Standard,12,4/24/24,,5/8/24,trial_expired
24263,36089,Standard,12,3/28/24,4/11/24,4/27/24,churned
24264,36090,Standard,12,5/16/24,,5/30/24,trial_expired
24265,36091,Pro,24,6/15/24,,6/29/24,trial_expired
24266,36092,Pro,24,1/7/24,,1/21/24,trial_expired
24267,36093,Pro,24,7/20/24,,8/3/24,trial_expired
24268,36094,Standard,12,12/31/24,,1/14/25,trial_expired
24269,36095,Standard,12,6/12/24,,6/26/24,trial_expired
24270,36098,Standard,12,7/22/24,8/5/24,,active
24271,36099,Standard,12,6/30/24,,7/14/24,trial_expired
24272,36101,Standard,12,9/4/24,9/18/24,,active
24273,36103,Standard,12,6/5/24,,6/19/24,trial_expired
24274,36105,Standard,12,4/14/24,4/28/24,,active
24275,36107,Standard,12,4/29/24,,5/13/24,trial_expired
24276,36109,Standard,12,8/1/24,,8/15/24,trial_expired
24277,36110,Standard,12,11/13/24,,11/27/24,trial_expired
24278,36112,Standard,12,12/1/24,,12/15/24,trial_expired
24279,36114,Pro,24,10/3/24,10/17/24,,active
24280,36115,Pro,24,8/26/24,,9/9/24,trial_expired
24281,36116,Standard,12,11/8/24,,11/22/24,trial_expired
24282,36117,Pro,24,9/11/24,,9/25/24,trial_expired
24283,36118,Standard,12,1/6/24,,1/20/24,trial_expired
24284,36121,Pro,24,6/30/24,,7/14/24,trial_expired
24285,36122,Standard,12,11/7/24,,11/21/24,trial_expired
24286,36123,Pro,24,11/19/24,12/3/24,,active
24287,36124,Pro,24,5/16/24,5/30/24,,active
24288,36126,Standard,12,6/1/24,6/15/24,6/30/24,churned
24289,36127,Standard,12,1/13/24,,1/27/24,trial_expired
24290,36128,Standard,12,9/22/24,,10/6/24,trial_expired
24291,36129,Standard,12,11/3/24,,11/17/24,trial_expired
24292,36131,Standard,12,3/13/24,,3/27/24,trial_expired
24293,36132,Standard,12,8/28/24,,9/11/24,trial_expired
24294,36134,Standard,12,9/10/24,9/24/24,,active
24295,36136,Standard,12,5/29/24,6/12/24,7/2/24,churned
24296,36138,Standard,12,3/22/24,,4/5/24,trial_expired
24297,36141,Standard,12,7/12/24,,7/26/24,trial_expired
24298,36142,Standard,12,11/18/24,,12/2/24,trial_expired
24299,36144,Standard,12,10/15/24,10/29/24,,active
24300,36145,Standard,12,4/10/24,4/24/24,5/17/24,churned
24301,36146,Standard,12,6/27/24,,7/11/24,trial_expired
24302,36147,Standard,12,9/28/24,10/12/24,11/8/24,churned
24303,36149,Standard,12,9/5/24,,9/19/24,trial_expired
24304,36150,Standard,12,4/11/24,,4/25/24,trial_expired
24305,36151,Standard,12,3/3/24,3/17/24,,active
24306,36152,Standard,12,11/12/24,,11/26/24,trial_expired
24307,36153,Standard,12,8/6/24,8/20/24,,active
24308,36154,Pro,24,3/20/24,,4/3/24,trial_expired
24309,36156,Standard,12,2/24/24,3/9/24,,active
24310,36158,Standard,12,12/6/24,12/20/24,,active
24311,36160,Standard,12,4/14/24,,4/28/24,trial_expired
24312,36161,Pro,24,11/24/24,,12/8/24,trial_expired
24313,36164,Standard,12,10/10/24,10/24/24,11/22/24,churned
24314,36165,Standard,12,12/20/24,,1/3/25,trial_expired
24315,36166,Pro,24,3/25/24,,4/8/24,trial_expired
24316,36167,Standard,12,11/22/24,,12/6/24,trial_expired
24317,36168,Pro,24,5/25/24,6/8/24,,active
24318,36170,Pro,24,1/17/24,,1/31/24,trial_expired
24319,36172,Standard,12,10/21/24,,11/4/24,trial_expired
24320,36173,Standard,12,11/28/24,,12/12/24,trial_expired
24321,36174,Standard,12,2/26/24,,3/11/24,trial_expired
24322,36175,Standard,12,11/12/24,,11/26/24,trial_expired
24323,36177,Pro,24,1/24/24,,2/7/24,trial_expired
24324,36178,Standard,12,10/6/24,,10/20/24,trial_expired
24325,36180,Standard,12,4/19/24,,5/3/24,trial_expired
24326,36181,Standard,12,7/28/24,,8/11/24,trial_expired
24327,36182,Pro,24,12/3/24,12/17/24,,active
24328,36183,Pro,24,2/15/24,2/29/24,3/22/24,churned
24329,36185,Standard,12,8/12/24,8/26/24,,active
24330,36186,Standard,12,10/9/24,,10/23/24,trial_expired
24331,36187,Pro,24,12/6/24,,12/20/24,trial_expired
24332,36189,Standard,12,11/10/24,,11/24/24,trial_expired
24333,36190,Pro,24,8/27/24,,9/10/24,trial_expired
24334,36191,Pro,24,3/27/24,,4/10/24,trial_expired
24335,36192,Standard,12,8/15/24,,8/29/24,trial_expired
24336,36195,Pro,24,4/27/24,5/11/24,,active
24337,36196,Standard,12,4/18/24,5/2/24,5/18/24,churned
24338,36197,Standard,12,12/15/24,12/29/24,,active
24339,36198,Pro,24,12/2/24,,12/16/24,trial_expired
24340,36200,Pro,24,10/17/24,,10/31/24,trial_expired
24341,36202,Pro,24,2/8/24,,2/22/24,trial_expired
24342,36203,Pro,24,8/22/24,,9/5/24,trial_expired
24343,36204,Pro,24,4/16/24,4/30/24,,active
24344,36210,Standard,12,11/3/24,11/17/24,12/10/24,churned
24345,36211,Standard,12,1/30/24,,2/13/24,trial_expired
24346,36213,Standard,12,4/2/24,4/16/24,5/12/24,churned
24347,36215,Pro,24,10/6/24,,10/20/24,trial_expired
24348,36216,Standard,12,2/24/24,,3/9/24,trial_expired
24349,36217,Standard,12,8/23/24,,9/6/24,trial_expired
24350,36218,Standard,12,7/23/24,,8/6/24,trial_expired
24351,36219,Standard,12,8/15/24,,8/29/24,trial_expired
24352,36220,Pro,24,9/12/24,,9/26/24,trial_expired
24353,36221,Pro,24,6/17/24,,7/1/24,trial_expired
24354,36222,Standard,12,5/3/24,,5/17/24,trial_expired
24355,36225,Standard,12,6/12/24,6/26/24,,active
24356,36226,Standard,12,4/25/24,,5/9/24,trial_expired
24357,36229,Standard,12,7/27/24,,8/10/24,trial_expired
24358,36230,Pro,24,3/22/24,,4/5/24,trial_expired
24359,36231,Standard,12,11/29/24,,12/13/24,trial_expired
24360,36235,Standard,12,5/31/24,,6/14/24,trial_expired
24361,36237,Standard,12,6/3/24,,6/17/24,trial_expired
24362,36239,Standard,12,4/4/24,,4/18/24,trial_expired
24363,36240,Standard,12,7/5/24,,7/19/24,trial_expired
24364,36243,Standard,12,2/9/24,,2/23/24,trial_expired
24365,36244,Pro,24,11/20/24,,12/4/24,trial_expired
24366,36245,Standard,12,7/1/24,,7/15/24,trial_expired
24367,36246,Standard,12,8/14/24,,8/28/24,trial_expired
24368,36247,Standard,12,12/12/24,,12/26/24,trial_expired
24369,36249,Standard,12,11/25/24,,12/9/24,trial_expired
24370,36250,Standard,12,10/30/24,,11/13/24,trial_expired
24371,36253,Standard,12,2/25/24,,3/10/24,trial_expired
24372,36254,Standard,12,1/9/24,,1/23/24,trial_expired
24373,36256,Standard,12,2/27/24,,3/12/24,trial_expired
24374,36258,Standard,12,12/27/24,1/10/25,,active
24375,36259,Standard,12,6/26/24,,7/10/24,trial_expired
24376,36260,Pro,24,4/6/24,,4/20/24,trial_expired
24377,36261,Standard,12,10/12/24,,10/26/24,trial_expired
24378,36262,Standard,12,4/24/24,5/8/24,,active
24379,36263,Standard,12,7/29/24,,8/12/24,trial_expired
24380,36266,Pro,24,2/17/24,,3/2/24,trial_expired
24381,36267,Standard,12,10/19/24,11/2/24,11/17/24,churned
24382,36268,Standard,12,5/29/24,,6/12/24,trial_expired
24383,36269,Standard,12,5/10/24,,5/24/24,trial_expired
24384,36271,Pro,24,11/7/24,11/21/24,12/13/24,churned
24385,36275,Standard,12,8/11/24,,8/25/24,trial_expired
24386,36276,Standard,12,12/8/24,,12/22/24,trial_expired
24387,36277,Standard,12,8/12/24,,8/26/24,trial_expired
24388,36278,Standard,12,5/7/24,,5/21/24,trial_expired
24389,36279,Standard,12,11/2/24,,11/16/24,trial_expired
24390,36280,Pro,24,2/28/24,,3/13/24,trial_expired
24391,36281,Pro,24,3/6/24,,3/20/24,trial_expired
24392,36282,Standard,12,10/6/24,,10/20/24,trial_expired
24393,36283,Pro,24,1/30/24,,2/13/24,trial_expired
24394,36285,Standard,12,6/2/24,,6/16/24,trial_expired
24395,36286,Standard,12,6/9/24,,6/23/24,trial_expired
24396,36290,Pro,24,9/29/24,,10/13/24,trial_expired
24397,36291,Standard,12,1/23/24,,2/6/24,trial_expired
24398,36292,Pro,24,5/10/24,,5/24/24,trial_expired
24399,36293,Standard,12,12/21/24,,1/4/25,trial_expired
24400,36294,Standard,12,6/22/24,7/6/24,,active
