user_id,variant,signup_date,device,country,acquisition_channel,pre_engagement_7d,trial_started,converted,retained,plan,revenue
28351,B,2024-07-04,mobile,CA,Organic,8,1,0,0,Pro,0
28352,B,2024-06-23,mobile,US,Email,16,1,1,0,Pro,24.00
28353,A,2024-07-12,desktop,CA,Referral,7,0,0,0,NULL,0
28354,B,2024-10-11,desktop,IN,Paid Search,7,1,0,0,Standard,0
28355,B,2024-02-29,mobile,UK,Social,5,0,0,0,NULL,0
28356,B,2024-05-22,desktop,DE,Paid Search,4,1,0,0,Standard,0
28357,A,2024-01-01,mobile,IN,Social,6,1,0,0,Standard,0
28358,B,2024-01-13,mobile,US,Email,6,1,0,0,Standard,0
28359,A,2024-08-23,desktop,BR,Paid Search,8,1,0,0,Pro,0
28360,B,2024-11-21,desktop,BR,Paid Search,10,1,0,0,Pro,0
28361,B,2024-05-05,mobile,US,Social,6,1,0,0,Pro,0
28362,A,2024-06-10,mobile,US,Social,11,1,0,0,Standard,0
28363,B,2024-03-28,desktop,US,Referral,10,1,0,0,Pro,0
28364,A,2024-03-01,mobile,US,Organic,5,1,0,0,Pro,0
28365,B,2024-11-24,mobile,US,Social,11,1,1,1,Standard,12.00
28366,A,2024-08-11,mobile,NULL,Referral,12,1,0,0,Pro,0
28367,A,2024-09-25,mobile,US,Social,5,1,0,0,Standard,0
28368,A,2024-11-23,mobile,IN,Organic,9,0,0,0,NULL,0
28369,B,2024-08-16,mobile,IN,Organic,12,0,0,0,NULL,0
28370,B,2024-03-16,mobile,IN,Referral,5,1,0,0,Pro,0
28371,B,2024-09-28,desktop,US,Referral,9,0,0,0,NULL,0
28372,B,2024-10-10,mobile,UK,Paid Search,12,1,0,0,Pro,0
28373,B,2024-06-14,desktop,CA,Paid Search,14,1,1,0,Standard,12.00
28374,B,2024-08-26,desktop,IN,Social,9,1,0,0,Standard,0
28375,B,2024-07-10,mobile,BR,Organic,14,1,1,0,Pro,24.00
28376,A,2024-05-15,mobile,IN,Paid Search,5,1,1,0,Pro,24.00
28377,A,2024-09-14,mobile,BR,Organic,8,0,0,0,NULL,0
28378,B,2024-04-12,desktop,IN,Social,4,0,0,0,NULL,0
28379,A,2024-05-13,mobile,CA,Paid Search,12,0,0,0,NULL,0
28380,B,2024-06-12,mobile,BR,Referral,11,0,0,0,NULL,0
28381,B,2024-08-26,mobile,US,Organic,11,1,1,1,Standard,48.00
28382,B,2024-11-13,mobile,CA,Email,9,1,0,0,Standard,0
28383,B,2024-08-26,mobile,DE,Social,8,1,1,0,Standard,12.00
28384,A,2024-10-03,mobile,US,Social,7,1,1,0,Standard,12.00
28385,A,2024-04-30,mobile,IN,Social,11,0,0,0,NULL,0
28386,B,2024-08-16,mobile,CA,Email,12,1,0,0,Standard,0
28387,A,2024-02-14,mobile,US,Paid Search,8,1,1,1,Pro,264.00
28388,B,2024-07-03,desktop,US,Paid Search,10,0,0,0,NULL,0
28389,A,2024-09-20,desktop,US,Organic,11,1,0,0,Pro,0
28390,A,2024-03-16,mobile,US,Email,8,0,0,0,NULL,0
28391,B,2024-11-29,mobile,IN,Referral,9,1,0,0,Standard,0
28392,B,2024-06-16,mobile,US,Paid Search,5,0,0,0,NULL,0
28393,B,2024-09-14,mobile,US,Organic,14,1,0,0,Standard,0
28394,A,2024-07-05,mobile,US,Referral,9,1,0,0,Standard,0
28395,A,2024-10-05,desktop,DE,Paid Search,8,1,0,0,Standard,0
28396,B,2024-08-15,desktop,US,Referral,5,1,1,1,Standard,60.00
28397,A,2024-02-21,desktop,IN,Paid Search,7,0,0,0,NULL,0
28398,A,2024-12-07,mobile,US,Social,10,1,1,1,Standard,12.00
28399,A,2024-09-10,mobile,IN,Organic,10,1,0,0,Standard,0
28400,A,2024-07-06,desktop,US,Organic,11,1,0,0,Standard,0
28401,B,2024-09-16,mobile,IN,Paid Search,15,1,1,1,Standard,48.00
28402,A,2024-04-17,mobile,IN,Referral,7,1,0,0,Standard,0
28403,B,2024-10-17,desktop,IN,Referral,9,1,1,1,Standard,36.00
28404,B,2024-06-13,desktop,IN,Social,7,1,0,0,Standard,0
28405,B,2024-10-29,mobile,US,Social,5,1,0,0,Standard,0
28406,A,2024-04-23,mobile,NULL,Referral,7,1,0,0,Standard,0
28407,B,2024-10-24,mobile,US,Organic,9,1,0,0,Pro,0
28408,B,2024-12-01,desktop,CA,Paid Search,3,1,0,0,Standard,0
28409,B,2024-12-24,mobile,BR,Referral,11,0,0,0,NULL,0
28410,B,2024-10-20,mobile,UK,Paid Search,13,1,0,0,Standard,0
28411,B,2024-09-25,mobile,IN,Referral,4,1,1,0,Standard,12.00
28412,A,2024-07-23,desktop,US,Paid Search,9,1,0,0,Pro,0
28413,B,2024-02-14,desktop,US,Paid Search,6,0,0,0,NULL,0
28414,A,2024-08-06,mobile,US,Organic,7,1,0,0,Standard,0
28415,B,2024-08-07,mobile,US,Email,10,1,0,0,Pro,0
28416,A,2024-01-28,mobile,IN,Social,12,1,1,0,Standard,12.00
28417,B,2024-09-21,mobile,IN,Social,3,1,1,1,Standard,36.00
28418,A,2024-03-04,mobile,DE,Social,13,1,0,0,Standard,0
28419,A,2024-08-19,desktop,IN,Organic,14,1,0,0,Standard,0
28420,B,2024-07-06,mobile,US,Social,4,0,0,0,NULL,0
28421,B,2024-11-21,mobile,US,Organic,7,0,0,0,NULL,0
28422,B,2024-04-06,mobile,US,Email,6,1,0,0,Standard,0
28423,A,2024-03-13,desktop,DE,Social,8,1,0,0,Pro,0
28424,B,2024-08-03,desktop,US,Organic,11,1,1,0,Pro,24.00
28425,B,2024-07-02,mobile,US,Organic,13,0,0,0,NULL,0
28426,A,2024-03-08,desktop,IN,Referral,11,1,1,1,Standard,120.00
28427,A,2024-08-25,mobile,IN,Organic,10,0,0,0,NULL,0
28428,A,2024-12-01,desktop,US,Paid Search,9,1,1,0,Pro,24.00
28429,A,2024-10-07,mobile,US,Referral,3,1,0,0,Standard,0
28430,A,2024-03-28,mobile,DE,Referral,4,0,0,0,NULL,0
28431,B,2024-04-09,mobile,BR,Paid Search,9,1,1,1,Standard,108.00
28432,B,2024-08-06,mobile,US,Organic,11,1,0,0,Pro,0
28433,A,2024-09-16,mobile,US,Social,6,1,0,0,Standard,0
28434,B,2024-12-24,desktop,US,Paid Search,5,1,0,0,Standard,0
28435,B,2024-02-14,mobile,BR,Social,10,1,0,0,Standard,0
28436,B,2024-08-01,desktop,US,Organic,4,0,0,0,NULL,0
28437,A,2024-12-26,mobile,CA,Organic,9,1,1,0,Standard,12.00
28438,A,2024-02-17,mobile,IN,Email,7,1,0,0,Pro,0
28439,B,2024-12-22,mobile,IN,Referral,19,0,0,0,NULL,0
28440,B,2024-07-02,mobile,BR,Email,9,1,0,0,Pro,0
28441,A,2024-09-30,desktop,US,Email,8,1,0,0,Standard,0
28442,A,2024-06-19,mobile,CA,Organic,10,0,0,0,NULL,0
28443,A,2024-11-10,mobile,CA,Organic,9,1,0,0,Pro,0
28444,B,2024-12-02,mobile,IN,Social,8,1,0,0,Standard,0
28445,A,2024-03-11,mobile,CA,Paid Search,6,1,0,0,Standard,0
28446,B,2024-10-10,mobile,CA,Organic,8,1,0,0,Standard,0
28447,A,2024-01-09,mobile,US,Referral,15,0,0,0,NULL,0
28448,A,2024-04-24,desktop,US,Social,14,0,0,0,NULL,0
28449,A,2024-08-04,mobile,US,Referral,12,1,1,0,Pro,24.00
28450,B,2024-08-21,desktop,US,Paid Search,2,0,0,0,NULL,0
28451,B,2024-05-27,mobile,IN,Referral,5,0,0,0,NULL,0
28452,B,2024-04-21,desktop,US,Referral,16,0,0,0,NULL,0
28453,B,2024-03-13,desktop,US,Paid Search,7,1,0,0,Standard,0
28454,B,2024-04-09,mobile,CA,Organic,7,1,0,0,Standard,0
28455,B,2024-02-25,mobile,IN,Organic,13,1,0,0,Standard,0
28456,A,2024-04-17,desktop,DE,Referral,8,0,0,0,NULL,0
28457,B,2024-11-03,mobile,CA,Referral,6,1,0,0,Standard,0
28458,B,2024-04-28,mobile,US,Organic,9,1,0,0,Standard,0
28459,A,2024-12-01,mobile,IN,Email,8,1,0,0,Standard,0
28460,B,2024-04-11,desktop,US,Referral,11,0,0,0,NULL,0
28461,B,2024-07-13,desktop,DE,Paid Search,15,1,0,0,Standard,0
28462,B,2024-03-11,mobile,US,Social,13,0,0,0,NULL,0
28463,A,2024-01-08,desktop,US,Paid Search,9,1,0,0,Standard,0
28464,A,2024-08-29,desktop,US,Paid Search,7,1,1,0,Pro,24.00
28465,B,2024-05-17,desktop,IN,Referral,4,0,0,0,NULL,0
28466,A,2024-05-20,desktop,US,Organic,10,1,0,0,Pro,0
28467,B,2024-06-12,mobile,US,Email,10,1,1,0,Standard,12.00
28468,A,2024-10-20,mobile,CA,Referral,17,0,0,0,NULL,0
28469,B,2024-06-09,desktop,IN,Organic,10,1,0,0,Standard,0
28470,A,2024-02-06,mobile,US,Paid Search,14,1,0,0,Standard,0
28471,B,2024-04-24,desktop,CA,Social,5,1,0,0,Pro,0
28472,B,2024-08-12,desktop,US,Organic,10,1,0,0,Standard,0
28473,B,2024-12-28,desktop,CA,Organic,12,1,1,0,Standard,12.00
28474,B,2024-03-01,desktop,DE,Organic,11,1,1,1,Standard,120.00
28475,A,2024-05-12,desktop,US,Email,8,1,0,0,Standard,0
28476,B,2024-07-11,desktop,NULL,Paid Search,13,0,0,0,NULL,0
28477,B,2024-12-13,mobile,US,Referral,5,1,0,0,Pro,0
28478,A,2024-02-16,mobile,US,Social,12,0,0,0,NULL,0
28479,A,2024-10-25,mobile,UK,Paid Search,7,0,0,0,NULL,0
28480,A,2024-10-02,desktop,US,Organic,13,1,1,1,Standard,36.00
28481,B,2024-05-05,desktop,US,Paid Search,10,1,1,0,Standard,12.00
28482,B,2024-10-18,mobile,IN,Paid Search,7,1,1,1,Standard,24.00
28483,A,2024-08-12,mobile,US,Paid Search,7,0,0,0,NULL,0
28484,A,2024-03-13,mobile,NULL,Paid Search,9,0,0,0,NULL,0
28485,A,2024-04-27,desktop,US,Referral,8,0,0,0,NULL,0
28486,B,2024-05-13,mobile,IN,Paid Search,6,0,0,0,NULL,0
28487,B,2024-05-11,desktop,IN,Organic,11,0,0,0,NULL,0
28488,B,2024-10-09,mobile,UK,Organic,9,1,0,0,Pro,0
28489,B,2024-09-10,desktop,BR,Paid Search,10,1,0,0,Standard,0
28490,A,2024-11-03,mobile,US,Paid Search,6,0,0,0,NULL,0
28491,B,2024-07-20,mobile,US,Organic,2,1,0,0,Standard,0
28492,B,2024-05-22,mobile,US,Referral,8,0,0,0,NULL,0
28493,A,2024-01-30,desktop,US,Organic,2,0,0,0,NULL,0
28494,A,2024-10-25,mobile,IN,Organic,7,0,0,0,NULL,0
28495,A,2024-02-01,mobile,NULL,Social,4,0,0,0,NULL,0
28496,B,2024-05-03,mobile,US,Social,10,0,0,0,NULL,0
28497,B,2024-09-13,mobile,IN,Paid Search,9,1,0,0,Standard,0
28498,A,2024-10-15,mobile,US,Social,12,0,0,0,NULL,0
28499,B,2024-01-30,desktop,CA,Referral,7,1,0,0,Pro,0
28500,B,2024-08-23,mobile,BR,Paid Search,10,0,0,0,NULL,0
28501,B,2024-02-28,desktop,US,Paid Search,5,0,0,0,NULL,0
28502,A,2024-10-13,mobile,US,Paid Search,9,1,1,1,Pro,72.00
28503,B,2024-10-04,mobile,US,Paid Search,9,1,1,1,Standard,36.00
28504,B,2024-10-10,mobile,IN,Paid Search,6,1,0,0,Standard,0
28505,A,2024-01-28,mobile,US,Paid Search,10,1,0,0,Standard,0
28506,B,2024-08-06,mobile,CA,Organic,3,1,0,0,Standard,0
28507,A,2024-04-09,desktop,US,Social,5,0,0,0,NULL,0
28508,B,2024-07-15,mobile,DE,Organic,8,0,0,0,NULL,0
28509,B,2024-12-27,mobile,BR,Organic,8,1,0,0,Pro,0
28510,B,2024-02-08,mobile,US,Organic,10,1,0,0,Standard,0
28511,A,2024-08-18,desktop,CA,Referral,10,1,0,0,Pro,0
28512,B,2024-03-10,desktop,US,Organic,5,1,0,0,Standard,0
28513,A,2024-07-20,desktop,IN,Organic,9,1,1,1,Standard,60.00
28514,A,2024-07-24,desktop,BR,Email,4,1,0,0,Pro,0
28515,B,2024-06-30,mobile,IN,Organic,10,0,0,0,NULL,0
28516,A,2024-09-03,mobile,US,Organic,9,0,0,0,NULL,0
28517,B,2024-12-22,mobile,US,Paid Search,1,0,0,0,NULL,0
28518,B,2024-10-29,desktop,US,Email,6,1,0,0,Standard,0
28519,B,2024-12-17,mobile,BR,Organic,3,1,0,0,Standard,0
28520,A,2024-03-20,mobile,IN,Referral,10,1,0,0,Standard,0
28521,B,2024-12-28,desktop,NULL,Referral,14,0,0,0,NULL,0
28522,A,2024-05-04,desktop,US,Social,7,1,0,0,Pro,0
28523,B,2024-01-15,desktop,BR,Social,5,1,0,0,Standard,0
28524,A,2024-06-23,mobile,US,Paid Search,5,1,0,0,Standard,0
28525,B,2024-04-11,desktop,NULL,Paid Search,13,1,0,0,Standard,0
28526,B,2024-10-15,desktop,US,Social,8,0,0,0,NULL,0
28527,B,2024-02-07,mobile,BR,Paid Search,6,1,0,0,Standard,0
28528,B,2024-08-02,mobile,US,Social,8,1,0,0,Standard,0
28529,B,2024-04-29,desktop,US,Organic,16,1,1,1,Standard,96.00
28530,A,2024-03-27,desktop,US,Organic,8,1,0,0,Standard,0
28531,B,2024-11-21,mobile,UK,Paid Search,5,0,0,0,NULL,0
28532,B,2024-07-22,mobile,CA,Email,8,0,0,0,NULL,0
28533,A,2024-05-12,desktop,US,Paid Search,7,0,0,0,NULL,0
28534,A,2024-10-09,mobile,BR,Organic,12,1,0,0,Pro,0
28535,A,2024-11-14,mobile,DE,Social,7,1,0,0,Standard,0
28536,B,2024-06-25,mobile,US,Organic,5,0,0,0,NULL,0
28537,A,2024-03-17,mobile,US,Organic,8,1,0,0,Standard,0
28538,B,2024-12-29,mobile,US,Paid Search,8,1,0,0,Standard,0
28539,B,2024-05-25,mobile,DE,Paid Search,11,0,0,0,NULL,0
28540,B,2024-03-26,desktop,US,Email,4,1,0,0,Standard,0
28541,B,2024-02-14,desktop,NULL,Organic,17,1,1,1,Pro,264.00
28542,A,2024-02-22,desktop,US,Paid Search,13,0,0,0,NULL,0
28543,A,2024-12-12,mobile,IN,Organic,6,0,0,0,NULL,0
28544,A,2024-12-14,mobile,CA,Referral,14,1,1,1,Standard,12.00
28545,A,2024-07-19,desktop,US,Referral,13,1,1,1,Standard,72.00
28546,B,2024-09-21,mobile,IN,Paid Search,2,0,0,0,NULL,0
28547,B,2024-11-07,mobile,IN,Paid Search,8,1,0,0,Pro,0
28548,A,2024-08-06,mobile,US,Social,9,0,0,0,NULL,0
28549,A,2024-09-12,mobile,NULL,Email,15,0,0,0,NULL,0
28550,A,2024-12-20,desktop,US,Organic,13,1,0,0,Standard,0
28551,B,2024-03-13,desktop,US,Paid Search,9,1,0,0,Standard,0
28552,B,2024-02-28,desktop,BR,Social,6,1,0,0,Standard,0
28553,A,2024-10-12,desktop,US,Organic,15,1,0,0,Standard,0
28554,A,2024-09-25,mobile,DE,Social,6,0,0,0,NULL,0
28555,A,2024-03-19,desktop,IN,Paid Search,10,0,0,0,NULL,0
28556,B,2024-05-03,mobile,CA,Social,14,1,1,1,Standard,96.00
28557,A,2024-09-19,desktop,BR,Paid Search,9,0,0,0,NULL,0
28558,B,2024-07-14,mobile,DE,Referral,8,1,1,1,Pro,144.00
28559,B,2024-11-27,desktop,IN,Organic,10,1,1,1,Standard,12.00
28560,A,2024-11-08,mobile,CA,Organic,9,0,0,0,NULL,0
28561,A,2024-07-11,mobile,DE,Paid Search,11,1,0,0,Pro,0
28562,B,2024-09-12,mobile,IN,Social,11,1,0,0,Standard,0
28563,A,2024-09-04,desktop,US,Organic,9,1,0,0,Standard,0
28564,A,2024-02-09,mobile,US,Organic,12,0,0,0,NULL,0
28565,A,2024-06-19,mobile,CA,Paid Search,11,1,0,0,Pro,0
28566,A,2024-06-24,mobile,BR,Paid Search,7,0,0,0,NULL,0
28567,B,2024-11-28,mobile,US,Organic,5,0,0,0,NULL,0
28568,B,2024-11-24,desktop,BR,Paid Search,3,1,0,0,Pro,0
28569,B,2024-01-25,desktop,UK,Referral,10,0,0,0,NULL,0
28570,A,2024-11-11,mobile,IN,Paid Search,7,1,0,0,Standard,0
28571,B,2024-08-25,mobile,US,Social,5,1,0,0,Standard,0
28572,B,2024-01-08,mobile,US,Referral,9,1,1,0,Standard,12.00
28573,A,2024-06-03,mobile,UK,Organic,15,0,0,0,NULL,0
28574,B,2024-11-25,mobile,NULL,Paid Search,7,1,0,0,Standard,0
28575,A,2024-05-25,mobile,NULL,Social,9,0,0,0,NULL,0
28576,A,2024-09-16,mobile,IN,Email,5,1,0,0,Standard,0
28577,B,2024-08-08,desktop,IN,Social,17,1,0,0,Standard,0
28578,A,2024-08-17,mobile,IN,Social,9,1,0,0,Standard,0
28579,A,2024-07-09,mobile,IN,Paid Search,11,1,0,0,Standard,0
28580,A,2024-07-10,desktop,BR,Organic,8,1,0,0,Pro,0
28581,B,2024-11-29,desktop,US,Paid Search,9,1,0,0,Standard,0
28582,A,2024-06-14,mobile,DE,Paid Search,10,1,0,0,Standard,0
28583,A,2024-03-21,desktop,CA,Organic,5,1,0,0,Standard,0
28584,B,2024-06-17,mobile,IN,Paid Search,10,1,0,0,Standard,0
28585,A,2024-10-05,mobile,CA,Referral,7,1,0,0,Standard,0
28586,A,2024-07-07,desktop,US,Email,3,0,0,0,NULL,0
28587,A,2024-10-05,mobile,US,Organic,12,1,1,0,Standard,12.00
28588,A,2024-04-09,desktop,US,Paid Search,9,1,0,0,Standard,0
28589,A,2024-08-14,desktop,IN,Paid Search,5,1,1,0,Standard,12.00
28590,A,2024-11-17,mobile,UK,Organic,5,1,0,0,Pro,0
28591,A,2024-07-26,desktop,US,Organic,8,0,0,0,NULL,0
28592,A,2024-09-02,mobile,US,Organic,13,1,0,0,Pro,0
28593,A,2024-09-17,desktop,BR,Email,8,1,0,0,Standard,0
28594,A,2024-10-07,desktop,US,Email,9,1,0,0,Pro,0
28595,B,2024-05-22,mobile,US,Referral,7,0,0,0,NULL,0
28596,B,2024-08-30,mobile,US,Paid Search,7,1,1,1,Pro,96.00
28597,A,2024-06-15,mobile,IN,Paid Search,3,0,0,0,NULL,0
28598,A,2024-06-06,desktop,US,Organic,9,1,1,1,Standard,84.00
28599,A,2024-07-07,mobile,US,Social,11,1,0,0,Standard,0
28600,A,2024-06-12,mobile,CA,Social,5,0,0,0,NULL,0
28601,A,2024-01-11,desktop,BR,Referral,10,1,0,0,Standard,0
28602,B,2024-10-08,desktop,BR,Social,8,1,0,0,Standard,0
28603,B,2024-08-15,mobile,IN,Paid Search,5,1,0,0,Standard,0
28604,B,2024-02-28,desktop,UK,Referral,4,0,0,0,NULL,0
28605,B,2024-04-17,mobile,US,Paid Search,6,1,1,0,Standard,12.00
28606,B,2024-08-24,desktop,UK,Referral,9,0,0,0,NULL,0
28607,A,2024-07-23,desktop,UK,Paid Search,10,0,0,0,NULL,0
28608,B,2024-10-02,desktop,IN,Referral,13,0,0,0,NULL,0
28609,B,2024-07-12,desktop,US,Social,6,1,0,0,Standard,0
28610,A,2024-11-11,desktop,CA,Paid Search,9,1,1,1,Standard,24.00
28611,A,2024-02-03,mobile,DE,Social,8,1,0,0,Pro,0
28612,B,2024-08-25,mobile,US,Paid Search,3,0,0,0,NULL,0
28613,A,2024-05-30,mobile,UK,Referral,7,1,1,0,Standard,12.00
28614,A,2024-05-05,desktop,US,Organic,10,1,0,0,Standard,0
28615,A,2024-12-13,desktop,US,Paid Search,6,1,0,0,Standard,0
28616,B,2024-11-17,mobile,US,Referral,11,1,0,0,Standard,0
28617,B,2024-03-18,mobile,IN,Paid Search,7,0,0,0,NULL,0
28618,B,2024-01-25,mobile,US,Organic,11,1,1,1,Standard,132.00
28619,B,2024-11-18,desktop,US,Paid Search,6,1,0,0,Pro,0
28620,B,2024-03-12,mobile,UK,Paid Search,11,1,1,1,Pro,240.00
28621,A,2024-12-08,desktop,DE,Paid Search,6,1,1,1,Pro,24.00
28622,B,2024-04-24,desktop,US,Referral,7,1,0,0,Standard,0
28623,A,2024-06-14,desktop,US,Paid Search,4,0,0,0,NULL,0
28624,B,2024-01-20,mobile,US,Organic,11,1,0,0,Standard,0
28625,B,2024-07-30,mobile,IN,Paid Search,5,0,0,0,NULL,0
28626,B,2024-03-20,desktop,US,Paid Search,15,0,0,0,NULL,0
28627,B,2024-06-21,mobile,US,Paid Search,13,1,0,0,Standard,0
28628,B,2024-12-05,desktop,US,Organic,10,1,0,0,Standard,0
28629,B,2024-04-14,desktop,US,Social,8,0,0,0,NULL,0
28630,A,2024-09-02,mobile,US,Paid Search,11,1,0,0,Pro,0
28631,B,2024-03-25,mobile,US,Paid Search,6,0,0,0,NULL,0
28632,B,2024-08-24,mobile,BR,Social,9,1,0,0,Standard,0
28633,B,2024-04-28,mobile,US,Email,12,1,0,0,Pro,0
28634,B,2024-09-18,mobile,NULL,Email,6,1,0,0,Pro,0
28635,B,2024-10-17,mobile,UK,Referral,8,1,0,0,Pro,0
28636,B,2024-11-22,mobile,NULL,Paid Search,15,1,0,0,Standard,0
28637,B,2024-12-05,mobile,IN,Paid Search,5,1,0,0,Standard,0
28638,B,2024-04-10,mobile,IN,Paid Search,6,1,0,0,Standard,0
28639,B,2024-02-24,mobile,BR,Organic,8,1,0,0,Pro,0
28640,B,2024-01-22,mobile,US,Organic,11,1,0,0,Standard,0
28641,B,2024-10-01,mobile,US,Paid Search,5,0,0,0,NULL,0
28642,A,2024-03-19,mobile,CA,Paid Search,10,1,0,0,Standard,0
28643,B,2024-10-27,mobile,BR,Email,7,0,0,0,NULL,0
28644,A,2024-12-19,mobile,US,Paid Search,10,1,0,0,Pro,0
28645,B,2024-03-03,desktop,IN,Paid Search,8,1,0,0,Standard,0
28646,A,2024-04-26,mobile,US,Paid Search,11,1,1,0,Standard,12.00
28647,B,2024-07-25,desktop,NULL,Organic,10,1,0,0,Pro,0
28648,A,2024-06-21,desktop,US,Paid Search,9,0,0,0,NULL,0
28649,B,2024-06-19,desktop,US,Organic,6,1,1,1,Standard,84.00
28650,B,2024-03-31,mobile,US,Organic,5,1,1,1,Standard,108.00
28651,B,2024-11-25,mobile,UK,Email,10,1,0,0,Standard,0
28652,A,2024-09-18,mobile,US,Paid Search,6,0,0,0,NULL,0
28653,A,2024-03-05,mobile,IN,Organic,8,0,0,0,NULL,0
28654,A,2024-01-02,mobile,UK,Referral,11,0,0,0,NULL,0
28655,B,2024-10-15,desktop,DE,Organic,5,0,0,0,NULL,0
28656,A,2024-01-07,desktop,UK,Referral,6,1,0,0,Standard,0
28657,B,2024-11-22,desktop,US,Organic,7,1,0,0,Pro,0
28658,A,2024-07-26,mobile,IN,Social,8,1,0,0,Standard,0
28659,B,2024-12-08,mobile,US,Paid Search,5,1,1,1,Standard,12.00
28660,A,2024-10-18,desktop,IN,Email,9,1,0,0,Standard,0
28661,A,2024-11-27,desktop,US,Paid Search,8,0,0,0,NULL,0
28662,B,2024-10-09,desktop,DE,Paid Search,10,1,1,0,Standard,12.00
28663,A,2024-08-12,desktop,DE,Paid Search,8,1,0,0,Standard,0
28664,A,2024-03-13,mobile,IN,Social,6,1,1,0,Pro,24.00
28665,B,2024-10-03,desktop,IN,Referral,8,1,0,0,Pro,0
28666,A,2024-08-18,desktop,IN,Paid Search,10,1,0,0,Pro,0
28667,A,2024-06-30,mobile,UK,Social,8,1,0,0,Standard,0
28668,B,2024-08-06,desktop,CA,Email,9,1,0,0,Pro,0
28669,B,2024-04-06,mobile,CA,Organic,7,1,0,0,Standard,0
28670,A,2024-06-11,mobile,US,Paid Search,17,1,0,0,Standard,0
28671,A,2024-02-22,desktop,US,Organic,8,1,0,0,Standard,0
28672,B,2024-06-13,mobile,DE,Organic,6,0,0,0,NULL,0
28673,A,2024-07-04,desktop,US,Paid Search,10,1,1,1,Pro,144.00
28674,A,2024-11-15,mobile,IN,Paid Search,13,1,1,1,Standard,24.00
28675,A,2024-07-26,mobile,US,Organic,11,0,0,0,NULL,0
28676,A,2024-12-02,mobile,US,Social,11,0,0,0,NULL,0
28677,A,2024-12-20,mobile,IN,Paid Search,10,1,0,0,Standard,0
28678,A,2024-01-22,desktop,UK,Organic,7,1,1,1,Standard,132.00
28679,B,2024-08-20,mobile,US,Email,7,1,1,1,Standard,48.00
28680,A,2024-05-02,mobile,US,Referral,11,1,1,1,Pro,192.00
28681,A,2024-11-13,desktop,IN,Organic,7,1,0,0,Standard,0
28682,B,2024-07-14,mobile,CA,Organic,12,1,1,1,Standard,72.00
28683,B,2024-02-03,desktop,UK,Email,10,1,0,0,Standard,0
28684,A,2024-03-30,mobile,IN,Referral,11,1,0,0,Standard,0
28685,B,2024-09-15,mobile,US,Paid Search,10,0,0,0,NULL,0
28686,A,2024-02-04,desktop,BR,Paid Search,5,0,0,0,NULL,0
28687,B,2024-06-02,mobile,CA,Referral,12,0,0,0,NULL,0
28688,B,2024-11-20,mobile,US,Paid Search,9,0,0,0,NULL,0
28689,A,2024-01-13,mobile,US,Paid Search,14,1,0,0,Pro,0
28690,A,2024-09-23,desktop,UK,Social,9,0,0,0,NULL,0
28691,B,2024-09-16,desktop,IN,Social,8,1,1,1,Standard,48.00
28692,A,2024-05-10,mobile,IN,Organic,13,1,0,0,Standard,0
28693,B,2024-02-17,mobile,US,Organic,8,0,0,0,NULL,0
28694,A,2024-02-13,mobile,BR,Paid Search,9,0,0,0,NULL,0
28695,B,2024-12-21,mobile,NULL,Referral,10,1,1,1,Standard,12.00
28696,A,2024-09-16,desktop,US,Paid Search,6,0,0,0,NULL,0
28697,A,2024-05-31,mobile,US,Referral,9,0,0,0,NULL,0
28698,A,2024-11-07,mobile,NULL,Email,6,1,0,0,Standard,0
28699,A,2024-02-14,desktop,BR,Organic,17,0,0,0,NULL,0
28700,A,2024-02-23,desktop,US,Social,8,0,0,0,NULL,0
28701,A,2024-03-23,mobile,US,Paid Search,9,1,0,0,Standard,0
28702,A,2024-10-15,desktop,UK,Organic,11,1,0,0,Pro,0
28703,B,2024-06-13,desktop,CA,Organic,9,0,0,0,NULL,0
28704,A,2024-09-04,mobile,UK,Referral,6,0,0,0,NULL,0
28705,A,2024-04-06,mobile,US,Organic,11,0,0,0,NULL,0
28706,B,2024-10-20,mobile,IN,Referral,11,0,0,0,NULL,0
28707,B,2024-10-28,desktop,UK,Social,7,1,0,0,Standard,0
28708,A,2024-06-14,mobile,US,Paid Search,5,0,0,0,NULL,0
28709,B,2024-03-28,mobile,US,Social,8,1,0,0,Pro,0
28710,A,2024-08-31,mobile,IN,Referral,6,0,0,0,NULL,0
28711,A,2024-04-16,mobile,US,Email,10,1,0,0,Standard,0
28712,B,2024-03-03,mobile,DE,Social,7,0,0,0,NULL,0
28713,B,2024-08-26,mobile,IN,Social,9,1,0,0,Standard,0
28714,A,2024-07-21,mobile,UK,Paid Search,4,1,0,0,Standard,0
28715,A,2024-10-22,desktop,BR,Organic,10,0,0,0,NULL,0
28716,B,2024-04-30,mobile,US,Organic,9,1,1,1,Standard,96.00
28717,A,2024-04-03,desktop,DE,Social,8,0,0,0,NULL,0
28718,B,2024-09-04,mobile,US,Referral,14,0,0,0,NULL,0
28719,B,2024-09-24,mobile,BR,Organic,11,1,1,1,Standard,36.00
28720,B,2024-06-14,mobile,UK,Organic,7,0,0,0,NULL,0
28721,A,2024-06-25,desktop,NULL,Paid Search,8,1,0,0,Standard,0
28722,B,2024-02-22,desktop,US,Organic,11,1,1,1,Pro,240.00
28723,A,2024-07-05,mobile,IN,Referral,8,1,0,0,Standard,0
